get_dHdl_XVG,total,rep2repghost_state_34_x1,289,18376485.310885865,119.69406509399414,2199556229,1552548062.8669302,1552548182.5609953
get_dHdl_XVG,total,rep2repghost_state_42_x2,276,18378041.946610205,124.07909393310547,2280330793,1552548185.1001294,1552548309.1792233
get_dHdl_XVG,total,rep2repghost_state_8_x1,315,17272691.348934717,125.05307102203369,2160003098,1552548311.7168517,1552548436.7699227
get_dHdl_XVG,total,rep2repghost_state_32_x2,332,17741747.64003617,124.28553509712219,2205042599,1552548439.5671859,1552548563.852721
get_dHdl_XVG,total,rep2repghost_state_52_x1,315,17222738.25615448,132.50604248046875,2282116887,1552548566.6893327,1552548699.1953752
get_dHdl_XVG,total,rep2repghost_state_22_x1,309,17199020.59501617,128.62822890281677,2212279558,1552548702.1595078,1552548830.7877367
get_dHdl_XVG,total,rep2repghost_state_54_x2,292,17255198.787941907,133.20598483085632,2298495748,1552548833.4261417,1552548966.6321266
get_dHdl_XVG,total,rep2repghost_state_24_x2,326,16761082.740064876,130.71654510498047,2190950828,1552548969.067644,1552549099.784189
get_dHdl_XVG,total,rep2repghost_state_68_x1,326,16625416.215791274,131.18228793144226,2180960137,1552549102.4024458,1552549233.5847337
get_dHdl_XVG,total,rep2repghost_state_56_x2,294,17216623.530409712,131.59596729278564,2265638227,1552549236.4035916,1552549367.999559
get_dHdl_XVG,total,rep2repghost_state_18_x1,313,16542032.980057264,133.36732816696167,2206166741,1552549370.7729552,1552549504.1402833
get_dHdl_XVG,total,rep2repghost_state_26_x2,306,16732338.45564642,131.65419554710388,2202882559,1552549506.7406726,1552549638.3948681
get_dHdl_XVG,total,rep2repghost_state_50_x1,277,17765626.714765016,130.39852166175842,2316611460,1552549641.0822628,1552549771.4807844
get_dHdl_XVG,total,rep2repghost_state_20_x1,320,16515713.374026058,134.0878083705902,2214555810,1552549774.1063774,1552549908.1941857
get_dHdl_XVG,total,rep2repghost_state_40_x2,290,17392771.027284056,129.2535264492035,2248076990,1552549911.0108278,1552550040.2643542
get_dHdl_XVG,total,rep2repghost_state_30_x2,270,16669719.197805567,129.69156956672668,2161922047,1552550042.871086,1552550172.5626554
get_dHdl_XVG,total,rep2repghost_state_46_x1,312,16989971.441990413,133.2984516620636,2264736887,1552550175.2314053,1552550308.529857
get_dHdl_XVG,total,rep2repghost_state_78_x2,287,16226687.691253087,134.89942264556885,2188970801,1552550311.0840616,1552550445.9834843
get_dHdl_XVG,total,rep2repghost_state_36_x1,273,16136828.126272945,136.32329964637756,2199825656,1552550448.333074,1552550584.6563737
get_dHdl_XVG,total,rep2repghost_state_80_x1,320,15891537.199575631,138.4382746219635,2199996991,1552550587.0520005,1552550725.4902751
get_dHdl_XVG,total,rep2repghost_state_28_x1,313,16027548.776301157,136.97588443756104,2195387669,1552550728.123493,1552550865.0993774
get_dHdl_XVG,total,rep2repghost_state_16_x2,303,16222411.089163205,133.17096614837646,2160354158,1552550867.740305,1552551000.911271
get_dHdl_XVG,total,rep2repghost_state_58_x1,298,16201049.505949395,138.25743222236633,2239915504,1552551003.4683342,1552551141.7257664
get_dHdl_XVG,total,rep2repghost_state_66_x2,301,16001429.456598027,138.05967235565186,2209152108,1552551144.451491,1552551282.5111635
get_dHdl_XVG,total,rep2repghost_state_10_x1,303,15682325.689432228,138.3679940700531,2169931948,1552551285.0622084,1552551423.4302025
get_dHdl_XVG,total,rep2repghost_state_60_x1,278,16405127.884315658,134.46436715126038,2205905139,1552551425.8247414,1552551560.2891085
get_dHdl_XVG,total,rep2repghost_state_4_x2,341,15392918.84327745,141.85950541496277,2183631854,1552551562.7374134,1552551704.5969188
get_dHdl_XVG,total,rep2repghost_state_70_x2,293,15879492.160949657,138.46392798423767,2198736859,1552551707.2240267,1552551845.6879547
get_dHdl_XVG,total,rep2repghost_state_38_x2,286,16105935.588376522,137.502512216568,2214606605,1552551848.1788194,1552551985.6813316
get_dHdl_XVG,total,rep2repghost_state_76_x1,273,15665737.005295686,136.16123986244202,2133066174,1552551988.0735807,1552552124.2348206
get_dHdl_XVG,total,rep2repghost_state_48_x2,292,16545535.587176539,139.6601059436798,2310751253,1552552126.8032458,1552552266.4633517
get_dHdl_XVG,total,rep2repghost_state_2_x1,327,15017044.807128077,143.89592218399048,2160891511,1552552269.1502602,1552552413.0461824
get_dHdl_XVG,total,rep2repghost_state_0_x1,288,15311564.561167462,138.48083972930908,2120358318,1552552415.7573628,1552552554.2382026
get_dHdl_XVG,total,rep2repghost_state_74_x1,300,15245407.589033617,145.57444286346436,2219341716,1552552557.0418334,1552552702.6162763
get_dHdl_XVG,total,rep2repghost_state_72_x2,303,15494928.214697931,137.1240348815918,2124727077,1552552705.1050992,1552552842.229134
get_dHdl_XVG,total,rep2repghost_state_6_x2,333,15335951.089154424,142.03675150871277,2178268674,1552552844.5333493,1552552986.5701008
get_dHdl_XVG,total,rep2repghost_state_12_x1,286,14996301.707486624,144.01366257667542,2159672334,1552552989.5440786,1552553133.5577412
get_dHdl_XVG,total,rep2repghost_state_62_x1,299,14872706.031381635,148.6731026172638,2211171350,1552553135.9009728,1552553284.5740755
get_dHdl_XVG,total,rep2repghost_state_14_x2,115,13567558.77958358,164.52441358566284,2232194652,1552553286.91531,1552553451.4397235
get_dHdl_XVG,total,rep2repghost_state_64_x2,297,14870000.884020125,148.88745093345642,2213956527,1552553453.9061685,1552553602.7936194
get_dHdl_XVG,total,rep2repghost_state_66_x1,303,14889434.91776763,145.50779938697815,2166528909,1552553605.276379,1552553750.7841785
get_dHdl_XVG,total,rep2repghost_state_58_x2,309,14760429.343273338,148.72355437278748,2195223516,1552553753.5759926,1552553902.299547
get_dHdl_XVG,total,rep2repghost_state_16_x1,305,14754577.394761859,146.94802236557007,2168155969,1552553905.071741,1552554052.0197635
get_dHdl_XVG,total,rep2repghost_state_28_x2,326,15066796.91516832,148.00539016723633,2229967156,1552554054.7251735,1552554202.7305636
get_dHdl_XVG,total,rep2repghost_state_80_x2,322,14682358.28867045,148.54909253120422,2181051000,1552554205.3703997,1552554353.9194922
get_dHdl_XVG,total,rep2repghost_state_60_x2,298,15284185.170924019,143.2604751586914,2189619630,1552554356.7240355,1552554499.9845107
get_dHdl_XVG,total,rep2repghost_state_10_x2,300,14980813.400658686,143.1837134361267,2145008493,1552554502.843222,1552554646.0269353
get_dHdl_XVG,total,rep2repghost_state_70_x1,320,14855235.36726928,149.43273782730103,2219858492,1552554648.6556923,1552554798.0884302
get_dHdl_XVG,total,rep2repghost_state_4_x1,299,14846593.399769565,145.18939018249512,2155567842,1552554800.7951708,1552554945.984561
get_dHdl_XVG,total,rep2repghost_state_2_x2,295,14075974.862221975,151.78436470031738,2136512902,1552554948.7352936,1552555100.5196583
get_dHdl_XVG,total,rep2repghost_state_48_x1,336,15229607.491483076,151.28984928131104,2304085022,1552555103.187469,1552555254.4773183
get_dHdl_XVG,total,rep2repghost_state_76_x2,309,14601637.872325446,149.26424837112427,2179502502,1552555257.2977319,1552555406.5619802
get_dHdl_XVG,total,rep2repghost_state_38_x1,305,14854315.534109967,151.47122597694397,2250001385,1552555409.401242,1552555560.872468
get_dHdl_XVG,total,rep2repghost_state_74_x2,291,15115381.193141123,144.43257236480713,2183153388,1552555563.428943,1552555707.8615153
get_dHdl_XVG,total,rep2repghost_state_0_x2,298,14126964.056676708,147.78699851036072,2087781616,1552555710.3030298,1552555858.0900283
get_dHdl_XVG,total,rep2repghost_state_6_x1,305,14297412.455688193,152.60824990272522,2181903093,1552555860.5100794,1552556013.1183293
get_dHdl_XVG,total,rep2repghost_state_72_x1,327,14566648.243065165,153.02621054649353,2229078981,1552556015.544381,1552556168.5705914
get_dHdl_XVG,total,rep2repghost_state_62_x2,281,15033332.929722361,148.27649021148682,2229089843,1552556170.918193,1552556319.1946833
get_dHdl_XVG,total,rep2repghost_state_12_x2,330,14505791.7551312,150.88091921806335,2188647194,1552556321.464298,1552556472.3452172
get_dHdl_XVG,total,rep2repghost_state_64_x1,298,15021510.758529535,147.0984501838684,2209640952,1552556474.6380079,1552556621.736458
get_dHdl_XVG,total,rep2repghost_state_14_x1,296,15269362.68704004,142.09238004684448,2169660086,1552556624.341157,1552556766.433537
