'func','type','sim','filename','throughput (byte/sec)','elapsed_time','bytes','start_time','end_time'
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0249.xvg,9181066.509840662,0.296222448348999,2719638,1552548389.9093254,1552548390.2055478
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0250.xvg,12945861.786582317,0.2589118480682373,3351837,1552548390.205848,1552548390.4647598
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0251.xvg,14174288.089502074,0.2339484691619873,3316053,1552548390.4650357,1552548390.6989841
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0252.xvg,21904242.249952603,0.15342187881469727,3360590,1552548390.6992848,1552548390.8527067
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0253.xvg,21726184.4373247,0.12427377700805664,2699995,1552548390.8529851,1552548390.977259
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0254.xvg,22980716.746814262,0.11768484115600586,2704482,1552548390.9774914,1552548391.0951762
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0255.xvg,21712058.35014076,0.1250009536743164,2714028,1552548391.095455,1552548391.220456
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0256.xvg,17481714.112466127,0.6280925273895264,10980134,1552548391.2207367,1552548391.8488293
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0257.xvg,6016193.736348811,0.5442936420440674,3274576,1552548391.8490837,1552548392.3933773
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0258.xvg,19302294.3753397,0.8885383605957031,17150829,1552548392.3936598,1552548393.2821982
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0259.xvg,20612463.49391222,0.5289223194122314,10902392,1552548393.2824364,1552548393.8113587
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0260.xvg,20992915.83719189,1.5932538509368896,33447044,1552548393.811614,1552548395.404868
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0261.xvg,19703116.90453419,1.6531322002410889,32571857,1552548395.4051073,1552548397.0582395
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0262.xvg,19576891.498218767,1.0332586765289307,20227993,1552548397.058485,1552548398.0917437
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0263.xvg,22067760.94296728,1.4740655422210693,32529326,1552548398.0920115,1552548399.566077
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0264.xvg,22645676.594572138,0.29155635833740234,6602491,1552548399.5663586,1552548399.857915
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0265.xvg,19753901.955178984,1.6867120265960693,33319144,1552548399.858179,1552548401.544891
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0266.xvg,18067241.61741095,0.5884084701538086,10630918,1552548401.5454643,1552548402.1338727
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0267.xvg,19121615.698131707,1.7432053089141846,33332902,1552548402.134116,1552548403.8773212
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0268.xvg,20174661.71199531,1.6554009914398193,33397155,1552548403.877571,1552548405.532972
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0269.xvg,23870772.12202947,0.4817783832550049,11500422,1552548405.5332196,1552548406.014998
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0270.xvg,16761813.024878167,0.5604112148284912,9393508,1552548406.0153375,1552548406.5757487
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0271.xvg,21945520.01309793,1.491461992263794,32730909,1552548406.5760136,1552548408.0674756
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0272.xvg,20217528.409499265,0.808316707611084,16342166,1552548408.0677345,1552548408.8760512
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0273.xvg,20007510.866334554,0.907935380935669,18165527,1552548408.8762887,1552548409.784224
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0274.xvg,18508330.894866124,0.9571201801300049,17714697,1552548409.784464,1552548410.741584
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0275.xvg,21867422.660288908,1.4193506240844727,31037540,1552548410.74186,1552548412.1612105
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0276.xvg,25093483.162479687,0.607001543045044,15231783,1552548412.161455,1552548412.7684565
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0277.xvg,12632575.501944061,0.7301337718963623,9223470,1552548412.7690387,1552548413.4991724
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0278.xvg,19958650.616596263,0.8827495574951172,17618490,1552548413.4994066,1552548414.3821561
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0279.xvg,19748568.081068445,1.007547378540039,19897618,1552548414.3824527,1552548415.39
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0280.xvg,23036723.2184634,0.7722203731536865,17789427,1552548415.390323,1552548416.1625433
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0281.xvg,18075289.91064733,0.8122372627258301,14681424,1552548416.1628094,1552548416.9750466
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0282.xvg,23623165.471004438,0.30717945098876953,7256551,1552548416.9752815,1552548417.282461
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0283.xvg,18310778.09006404,0.9684453010559082,17732987,1552548417.282871,1552548418.2513163
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0284.xvg,18252216.536445215,1.0556199550628662,19267404,1552548418.2515543,1552548419.3071742
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0285.xvg,16374861.78617316,1.219733715057373,19972971,1552548419.307586,1552548420.5273197
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0286.xvg,23205649.216769654,0.19002795219421387,4409722,1552548420.5275567,1552548420.7175846
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0287.xvg,18492376.992132224,0.5728511810302734,10593380,1552548420.717838,1552548421.2906892
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0288.xvg,18759507.92472271,0.5894041061401367,11056931,1552548421.2909677,1552548421.8803718
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0289.xvg,9014289.840090472,0.2580432891845703,2326077,1552548421.8806229,1552548422.1386662
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0290.xvg,24858016.185671307,0.4268929958343506,10611713,1552548422.1388927,1552548422.5657856
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0291.xvg,15267872.553815695,0.16521620750427246,2522500,1552548422.5660195,1552548422.7312357
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0292.xvg,15606693.37498789,0.16487336158752441,2573128,1552548422.7314823,1552548422.8963556
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0293.xvg,9274025.59100169,0.28310370445251465,2625511,1552548422.8966866,1552548423.1797903
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0294.xvg,13470353.25769644,0.1750786304473877,2358371,1552548423.1801531,1552548423.3552318
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0295.xvg,22919027.185846854,0.08236837387084961,1887803,1552548423.3554513,1552548423.4378197
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0296.xvg,4442050.717964365,0.5376014709472656,2388053,1552548423.4380682,1552548423.9756696
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0297.xvg,21753396.95237866,1.5448658466339111,33606080,1552548423.9759123,1552548425.5207782
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0298.xvg,21847445.683003843,0.13040375709533691,2848989,1552548425.5210538,1552548425.6514575
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0299.xvg,2918637.64934159,0.9740462303161621,2842888,1552548425.651716,1552548426.6257622
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0300.xvg,21210119.163704704,0.13345813751220703,2830663,1552548426.6260488,1552548426.759507
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0301.xvg,22419907.572788578,0.11815690994262695,2649067,1552548426.7598114,1552548426.8779683
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0302.xvg,14878146.892985554,0.7174673080444336,10674584,1552548426.8782046,1552548427.595672
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0303.xvg,20116167.916833326,0.47661542892456055,9587676,1552548427.595964,1552548428.0725794
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0304.xvg,15993534.885623887,0.15990304946899414,2557415,1552548428.0729024,1552548428.2328055
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0305.xvg,22116352.52905746,0.10521364212036133,2326942,1552548428.2330887,1552548428.3383024
get_dHdl_XVG,loop,rep2repghost_state_8_x1,dhdl.part0306.xvg,6678016.148624031,0.3991694450378418,2665660,1552548428.3385375,1552548428.737707
